idx,row,score,head,tail_label,in_validation,in_testing
3658,3658,-0.8141093254089355,Q80006_Computer_programming,Q2878974_Theoretical_computer_science,False,False
1669,1669,-0.8152759075164795,Q80006_Computer_programming,Q12483_Statistics,False,False
2722,2722,-0.8476041555404663,Q80006_Computer_programming,Q190087_Data_type,False,False
913,913,-0.8495774269104004,Q80006_Computer_programming,Q11216_Numerical_analysis,False,False
6070,6070,-0.8607906699180603,Q80006_Computer_programming,Q8087_Geometry,False,False
2626,2626,-0.8734862804412842,Q80006_Computer_programming,Q186152_Array_data_structure,False,False
1125,1125,-0.8922858834266663,Q80006_Computer_programming,Q1141518_Introduction_to_Algorithms,False,False
4622,4622,-0.9028145670890808,Q80006_Computer_programming,Q494756_Data_(computing),False,False
6175,6175,-0.911192774772644,Q80006_Computer_programming,Q833585_Foundations_of_mathematics,False,False
6355,6355,-0.9116203188896179,Q80006_Computer_programming,Q868299_Control_flow,False,False
5768,5768,-0.9265525341033936,Q80006_Computer_programming,Q7397_Computer_software,False,False
3937,3937,-0.9279899597167969,Q80006_Computer_programming,Q327069_Conditional_probability,False,False
4585,4585,-0.9419087767601013,Q80006_Computer_programming,Q486902_Mathematical_model,False,False
6136,6136,-0.9426597356796265,Q80006_Computer_programming,Q82571_Linear_algebra,False,False
4525,4525,-0.9450131058692932,Q80006_Computer_programming,Q47607_SQL,False,False
3297,3297,-0.9535927176475525,Q80006_Computer_programming,Q2407_C/C++_Programming,False,False
814,814,-0.9704911112785339,Q80006_Computer_programming,Q11023_engineering,False,False
4011,4011,-0.974409818649292,Q80006_Computer_programming,Q3435924_Computational_problem,False,False
6408,6408,-0.9771338105201721,Q80006_Computer_programming,Q8789_Cryptography,False,False
2451,2451,-0.999090313911438,Q80006_Computer_programming,Q176452_Finite-state_machine,False,False
3039,3039,-0.6744725108146667,Q28865_Python_(programming_language),Q21198_Computer_science,False,False
6194,6194,-0.6876786947250366,Q28865_Python_(programming_language),Q8366_Algorithm,False,False
6534,6534,-0.726073145866394,Q28865_Python_(programming_language),Q9143_Programming_language,False,False
4207,4207,-0.7767425775527954,Q28865_Python_(programming_language),Q395_Mathematics,False,False
2931,2931,-0.7797439694404602,Q28865_Python_(programming_language),Q205084_Computational_complexity_theory,False,False
4338,4338,-0.7823873162269592,Q28865_Python_(programming_language),Q42848_Data,False,False
3394,3394,-0.7975035309791565,Q28865_Python_(programming_language),Q2539_Machine_learning,False,False
1267,1267,-0.8178584575653076,Q28865_Python_(programming_language),Q11660_Artificial_intelligence,False,False
2431,2431,-0.8314648270606995,Q28865_Python_(programming_language),Q175263_Data_structure,False,False
1644,1644,-0.8384883999824524,Q28865_Python_(programming_language),Q121416_Discrete_mathematics,False,False
1755,1755,-0.86259526014328,Q28865_Python_(programming_language),Q131476_Graph_theory,False,False
2769,2769,-0.8721151947975159,Q28865_Python_(programming_language),Q193076_Functional_programming,False,False
907,907,-0.9065710306167603,Q28865_Python_(programming_language),Q11205_Arithmetic,False,False
6058,6058,-0.9107131361961365,Q28865_Python_(programming_language),Q8078_Logic,False,False
1672,1672,-0.9218799471855164,Q28865_Python_(programming_language),Q12525525_Computation,False,False
6531,6531,-0.9302775263786316,Q28865_Python_(programming_language),Q9135_Operating_system,False,False
6283,6283,-0.9341257810592651,Q28865_Python_(programming_language),Q8513_Database_management_system,False,False
1736,1736,-0.9346838593482971,Q28865_Python_(programming_language),Q1301371_Computer_network,False,False
4981,4981,-0.9354908466339111,Q28865_Python_(programming_language),Q5862903_Probability_theory,False,False
4215,4215,-0.9376438856124878,Q28865_Python_(programming_language),Q3968_Algebra,False,False
3230,3230,-0.9414921998977661,Q28865_Python_(programming_language),Q232661_Parallel_computing,False,False
4770,4770,-0.9425830841064453,Q28865_Python_(programming_language),Q5300_Central_processing_unit,False,False
2504,2504,-0.9437981247901917,Q28865_Python_(programming_language),Q179310_Computing,False,False
6661,6661,-0.9460151791572571,Q28865_Python_(programming_language),Q9492_Probability,False,False
1526,1526,-0.9588173031806946,Q28865_Python_(programming_language),Q117801_Computational_science,False,False
4386,4386,-0.9623069167137146,Q28865_Python_(programming_language),Q44337_Matrix_(mathematics),False,False
4357,4357,-0.964948296546936,Q28865_Python_(programming_language),Q43260_Polynomial,False,False
2722,2722,-0.9661439657211304,Q28865_Python_(programming_language),Q190087_Data_type,False,False
2452,2452,-0.9720903635025024,Q28865_Python_(programming_language),Q176623_Random_variable,False,False
5891,5891,-0.9795299768447876,Q28865_Python_(programming_language),Q7600677_Computer_graphics,False,False
3658,3658,-0.9795903563499451,Q28865_Python_(programming_language),Q2878974_Theoretical_computer_science,False,False
3297,3297,-0.9817931652069092,Q28865_Python_(programming_language),Q2407_C/C++_Programming,False,False
3039,3039,-0.7933188080787659,Q2005_JavaScript,Q21198_Computer_science,False,False
6194,6194,-0.829643189907074,Q2005_JavaScript,Q8366_Algorithm,False,False
4207,4207,-0.8469055891036987,Q2005_JavaScript,Q395_Mathematics,False,False
4338,4338,-0.8616121411323547,Q2005_JavaScript,Q42848_Data,False,False
5488,5488,-0.8786458969116211,Q2005_JavaScript,Q68_Computer,False,True
2931,2931,-0.8958361148834229,Q2005_JavaScript,Q205084_Computational_complexity_theory,False,False
2431,2431,-0.9432003498077393,Q2005_JavaScript,Q175263_Data_structure,False,False
1267,1267,-0.9477592706680298,Q2005_JavaScript,Q11660_Artificial_intelligence,False,False
3394,3394,-0.9498346447944641,Q2005_JavaScript,Q2539_Machine_learning,False,False
1644,1644,-0.9707077741622925,Q2005_JavaScript,Q121416_Discrete_mathematics,False,False
6024,6024,-0.9891456961631775,Q2005_JavaScript,Q79872_Object-oriented_programming,False,False
1755,1755,-0.9943711757659912,Q2005_JavaScript,Q131476_Graph_theory,False,False
3039,3039,-0.8631519079208374,Q251_Java_(programming_language),Q21198_Computer_science,False,False
6194,6194,-0.9215771555900574,Q251_Java_(programming_language),Q8366_Algorithm,False,False
4207,4207,-0.9701973795890808,Q251_Java_(programming_language),Q395_Mathematics,False,False
5488,5488,-0.9752253293991089,Q251_Java_(programming_language),Q68_Computer,False,True
2931,2931,-0.9976056218147278,Q251_Java_(programming_language),Q205084_Computational_complexity_theory,False,False
6194,6194,-0.7303977012634277,Q47607_SQL,Q8366_Algorithm,False,False
5488,5488,-0.7655320167541504,Q47607_SQL,Q68_Computer,False,False
6534,6534,-0.7818993926048279,Q47607_SQL,Q9143_Programming_language,False,True
4207,4207,-0.8071715831756592,Q47607_SQL,Q395_Mathematics,False,False
2931,2931,-0.8127784729003906,Q47607_SQL,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.8255325555801392,Q47607_SQL,Q2539_Machine_learning,False,False
4338,4338,-0.8551859259605408,Q47607_SQL,Q42848_Data,False,False
6024,6024,-0.8635921478271484,Q47607_SQL,Q79872_Object-oriented_programming,False,False
907,907,-0.8676578998565674,Q47607_SQL,Q11205_Arithmetic,False,False
2431,2431,-0.8862838745117188,Q47607_SQL,Q175263_Data_structure,False,False
1644,1644,-0.8928816914558411,Q47607_SQL,Q121416_Discrete_mathematics,False,False
4770,4770,-0.8942002654075623,Q47607_SQL,Q5300_Central_processing_unit,False,False
1267,1267,-0.894324004650116,Q47607_SQL,Q11660_Artificial_intelligence,False,False
1672,1672,-0.8948226571083069,Q47607_SQL,Q12525525_Computation,False,False
1755,1755,-0.9017387628555298,Q47607_SQL,Q131476_Graph_theory,False,False
4981,4981,-0.9145861268043518,Q47607_SQL,Q5862903_Probability_theory,False,False
1526,1526,-0.9191781878471375,Q47607_SQL,Q117801_Computational_science,False,False
2769,2769,-0.9230085611343384,Q47607_SQL,Q193076_Functional_programming,False,False
6531,6531,-0.9304623007774353,Q47607_SQL,Q9135_Operating_system,False,False
1736,1736,-0.9433243274688721,Q47607_SQL,Q1301371_Computer_network,False,False
2452,2452,-0.9469506144523621,Q47607_SQL,Q176623_Random_variable,False,False
4386,4386,-0.9501079320907593,Q47607_SQL,Q44337_Matrix_(mathematics),False,False
5891,5891,-0.9592832922935486,Q47607_SQL,Q7600677_Computer_graphics,False,False
6058,6058,-0.9731121063232422,Q47607_SQL,Q8078_Logic,False,False
4215,4215,-0.9824264645576477,Q47607_SQL,Q3968_Algebra,False,False
6283,6283,-0.987079918384552,Q47607_SQL,Q8513_Database_management_system,False,True
4525,4525,-0.9904890060424805,Q47607_SQL,Q47607_SQL,False,False
2722,2722,-0.9943906664848328,Q47607_SQL,Q190087_Data_type,False,False
4357,4357,-0.9981448650360107,Q47607_SQL,Q43260_Polynomial,False,False
6534,6534,-0.7240584492683411,Q9143_Programming_language,Q9143_Programming_language,False,False
6194,6194,-0.7621018290519714,Q9143_Programming_language,Q8366_Algorithm,False,False
4207,4207,-0.8029226064682007,Q9143_Programming_language,Q395_Mathematics,False,False
2931,2931,-0.8414738178253174,Q9143_Programming_language,Q205084_Computational_complexity_theory,False,False
6024,6024,-0.8461225628852844,Q9143_Programming_language,Q79872_Object-oriented_programming,False,False
4338,4338,-0.865170955657959,Q9143_Programming_language,Q42848_Data,False,False
3394,3394,-0.8694623112678528,Q9143_Programming_language,Q2539_Machine_learning,False,False
1644,1644,-0.8934640884399414,Q9143_Programming_language,Q121416_Discrete_mathematics,False,False
1755,1755,-0.9172834157943726,Q9143_Programming_language,Q131476_Graph_theory,False,False
6531,6531,-0.9185957908630371,Q9143_Programming_language,Q9135_Operating_system,False,False
1267,1267,-0.9280045032501221,Q9143_Programming_language,Q11660_Artificial_intelligence,False,False
2769,2769,-0.9387544393539429,Q9143_Programming_language,Q193076_Functional_programming,False,False
4981,4981,-0.9497941732406616,Q9143_Programming_language,Q5862903_Probability_theory,False,False
6058,6058,-0.964628279209137,Q9143_Programming_language,Q8078_Logic,False,False
907,907,-0.9711955785751343,Q9143_Programming_language,Q11205_Arithmetic,False,False
2452,2452,-0.9759445786476135,Q9143_Programming_language,Q176623_Random_variable,False,False
1672,1672,-0.9824317693710327,Q9143_Programming_language,Q12525525_Computation,False,False
6661,6661,-0.9840319752693176,Q9143_Programming_language,Q9492_Probability,False,False
3230,3230,-0.9917662739753723,Q9143_Programming_language,Q232661_Parallel_computing,False,False
4357,4357,-0.9941157102584839,Q9143_Programming_language,Q43260_Polynomial,False,False
1526,1526,-0.9978929758071899,Q9143_Programming_language,Q117801_Computational_science,False,False
6030,6030,-0.9268567562103271,Q7397_Computer_software,Q80006_Computer_programming,False,False
3039,3039,-0.932750403881073,Q7397_Computer_software,Q21198_Computer_science,False,False
6534,6534,-0.9393872022628784,Q7397_Computer_software,Q9143_Programming_language,False,False
6194,6194,-0.9598657488822937,Q7397_Computer_software,Q8366_Algorithm,False,False
4207,4207,-0.9933894872665405,Q7397_Computer_software,Q395_Mathematics,False,False
3039,3039,-0.7833359837532043,Q388_Linux_Command_Line,Q21198_Computer_science,False,False
6030,6030,-0.8277785181999207,Q388_Linux_Command_Line,Q80006_Computer_programming,False,False
6194,6194,-0.8458911776542664,Q388_Linux_Command_Line,Q8366_Algorithm,False,False
5488,5488,-0.8595792651176453,Q388_Linux_Command_Line,Q68_Computer,False,False
6534,6534,-0.8620989322662354,Q388_Linux_Command_Line,Q9143_Programming_language,False,False
4207,4207,-0.874090313911438,Q388_Linux_Command_Line,Q395_Mathematics,False,False
3394,3394,-0.8900018930435181,Q388_Linux_Command_Line,Q2539_Machine_learning,False,False
2931,2931,-0.9111413359642029,Q388_Linux_Command_Line,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.912228524684906,Q388_Linux_Command_Line,Q42848_Data,False,False
1644,1644,-0.9176853895187378,Q388_Linux_Command_Line,Q121416_Discrete_mathematics,False,False
6024,6024,-0.9310756325721741,Q388_Linux_Command_Line,Q79872_Object-oriented_programming,False,False
2431,2431,-0.9429329037666321,Q388_Linux_Command_Line,Q175263_Data_structure,False,False
1267,1267,-0.9765695333480835,Q388_Linux_Command_Line,Q11660_Artificial_intelligence,False,False
2769,2769,-0.9831729531288147,Q388_Linux_Command_Line,Q193076_Functional_programming,False,False
4981,4981,-0.9925609230995178,Q388_Linux_Command_Line,Q5862903_Probability_theory,False,False
1755,1755,-0.9963861703872681,Q388_Linux_Command_Line,Q131476_Graph_theory,False,False
6194,6194,-0.9628188610076904,Q858810_Big_data,Q8366_Algorithm,False,False
4207,4207,-0.9859251379966736,Q858810_Big_data,Q395_Mathematics,False,False
6030,6030,-0.9870670437812805,Q858810_Big_data,Q80006_Computer_programming,False,False
3039,3039,-0.9482466578483582,Q48493_iOS_Game_Development,Q21198_Computer_science,False,False
6030,6030,-0.9952285885810852,Q48493_iOS_Game_Development,Q80006_Computer_programming,False,False
6194,6194,-0.9958673119544983,Q48493_iOS_Game_Development,Q8366_Algorithm,False,False
3039,3039,-0.7689501643180847,Q1988917_Data_analysis,Q21198_Computer_science,False,False
6194,6194,-0.7941910624504089,Q1988917_Data_analysis,Q8366_Algorithm,False,False
5488,5488,-0.7969161868095398,Q1988917_Data_analysis,Q68_Computer,False,False
6030,6030,-0.8198239207267761,Q1988917_Data_analysis,Q80006_Computer_programming,False,False
4207,4207,-0.8201921582221985,Q1988917_Data_analysis,Q395_Mathematics,False,False
4338,4338,-0.8447378277778625,Q1988917_Data_analysis,Q42848_Data,False,False
6534,6534,-0.8634603023529053,Q1988917_Data_analysis,Q9143_Programming_language,False,False
907,907,-0.8764711022377014,Q1988917_Data_analysis,Q11205_Arithmetic,False,False
2431,2431,-0.887057900428772,Q1988917_Data_analysis,Q175263_Data_structure,False,False
2931,2931,-0.8932249546051025,Q1988917_Data_analysis,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.913392186164856,Q1988917_Data_analysis,Q2539_Machine_learning,False,False
6024,6024,-0.9326029419898987,Q1988917_Data_analysis,Q79872_Object-oriented_programming,False,False
4981,4981,-0.9469388127326965,Q1988917_Data_analysis,Q5862903_Probability_theory,False,False
1672,1672,-0.9491501450538635,Q1988917_Data_analysis,Q12525525_Computation,False,False
4357,4357,-0.9630332589149475,Q1988917_Data_analysis,Q43260_Polynomial,False,False
1267,1267,-0.9638856649398804,Q1988917_Data_analysis,Q11660_Artificial_intelligence,False,False
6531,6531,-0.9780678749084473,Q1988917_Data_analysis,Q9135_Operating_system,False,False
1755,1755,-0.9787012934684753,Q1988917_Data_analysis,Q131476_Graph_theory,False,False
1736,1736,-0.9810630083084106,Q1988917_Data_analysis,Q1301371_Computer_network,False,False
1644,1644,-0.9921970963478088,Q1988917_Data_analysis,Q121416_Discrete_mathematics,False,False
4386,4386,-0.9969428181648254,Q1988917_Data_analysis,Q44337_Matrix_(mathematics),False,False
3039,3039,-0.8598264455795288,Q483639_Cloud_computing,Q21198_Computer_science,False,False
6030,6030,-0.8759390115737915,Q483639_Cloud_computing,Q80006_Computer_programming,False,False
6534,6534,-0.89118492603302,Q483639_Cloud_computing,Q9143_Programming_language,False,False
6194,6194,-0.8994642496109009,Q483639_Cloud_computing,Q8366_Algorithm,False,False
4338,4338,-0.9484167695045471,Q483639_Cloud_computing,Q42848_Data,False,False
4207,4207,-0.9573974609375,Q483639_Cloud_computing,Q395_Mathematics,False,False
5488,5488,-0.9582883715629578,Q483639_Cloud_computing,Q68_Computer,False,False
1644,1644,-0.9610084891319275,Q483639_Cloud_computing,Q121416_Discrete_mathematics,False,False
2931,2931,-0.9619801640510559,Q483639_Cloud_computing,Q205084_Computational_complexity_theory,False,False
3039,3039,-0.9289966225624084,Q2407_C/C++_Programming,Q21198_Computer_science,False,False
6194,6194,-0.9535843729972839,Q2407_C/C++_Programming,Q8366_Algorithm,False,False
6030,6030,-0.9546812772750854,Q2407_C/C++_Programming,Q80006_Computer_programming,False,False
6534,6534,-0.9883754849433899,Q2407_C/C++_Programming,Q9143_Programming_language,False,False
3039,3039,-0.9417369961738586,Q206904_R_and_RStudio,Q21198_Computer_science,False,False
6194,6194,-0.9531515836715698,Q206904_R_and_RStudio,Q8366_Algorithm,False,False
3039,3039,-0.5454407334327698,Q79872_Object-oriented_programming,Q21198_Computer_science,True,False
6194,6194,-0.5693871378898621,Q79872_Object-oriented_programming,Q8366_Algorithm,False,False
6030,6030,-0.5874592661857605,Q79872_Object-oriented_programming,Q80006_Computer_programming,True,False
5488,5488,-0.6522846817970276,Q79872_Object-oriented_programming,Q68_Computer,False,False
6024,6024,-0.6524627208709717,Q79872_Object-oriented_programming,Q79872_Object-oriented_programming,False,False
4207,4207,-0.6560037136077881,Q79872_Object-oriented_programming,Q395_Mathematics,False,False
2931,2931,-0.6776948571205139,Q79872_Object-oriented_programming,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.6802393198013306,Q79872_Object-oriented_programming,Q2539_Machine_learning,False,False
1267,1267,-0.7116925716400146,Q79872_Object-oriented_programming,Q11660_Artificial_intelligence,False,False
2431,2431,-0.7254372835159302,Q79872_Object-oriented_programming,Q175263_Data_structure,False,False
1644,1644,-0.7351625561714172,Q79872_Object-oriented_programming,Q121416_Discrete_mathematics,False,False
2769,2769,-0.7352696657180786,Q79872_Object-oriented_programming,Q193076_Functional_programming,False,False
1755,1755,-0.7542964220046997,Q79872_Object-oriented_programming,Q131476_Graph_theory,False,False
1672,1672,-0.783764660358429,Q79872_Object-oriented_programming,Q12525525_Computation,False,False
6531,6531,-0.7919018268585205,Q79872_Object-oriented_programming,Q9135_Operating_system,False,False
4981,4981,-0.7946741580963135,Q79872_Object-oriented_programming,Q5862903_Probability_theory,False,False
1526,1526,-0.7952373623847961,Q79872_Object-oriented_programming,Q117801_Computational_science,False,False
907,907,-0.804853081703186,Q79872_Object-oriented_programming,Q11205_Arithmetic,False,False
4770,4770,-0.8188499212265015,Q79872_Object-oriented_programming,Q5300_Central_processing_unit,False,False
6283,6283,-0.8247088193893433,Q79872_Object-oriented_programming,Q8513_Database_management_system,False,False
3230,3230,-0.827359139919281,Q79872_Object-oriented_programming,Q232661_Parallel_computing,False,False
6058,6058,-0.8341907858848572,Q79872_Object-oriented_programming,Q8078_Logic,False,False
2452,2452,-0.8412911295890808,Q79872_Object-oriented_programming,Q176623_Random_variable,False,False
4215,4215,-0.8421698808670044,Q79872_Object-oriented_programming,Q3968_Algebra,False,False
2504,2504,-0.8449938893318176,Q79872_Object-oriented_programming,Q179310_Computing,False,False
6661,6661,-0.8457223773002625,Q79872_Object-oriented_programming,Q9492_Probability,False,False
1736,1736,-0.8561763167381287,Q79872_Object-oriented_programming,Q1301371_Computer_network,False,False
4386,4386,-0.8788707256317139,Q79872_Object-oriented_programming,Q44337_Matrix_(mathematics),False,False
5891,5891,-0.8822962045669556,Q79872_Object-oriented_programming,Q7600677_Computer_graphics,False,False
6241,6241,-0.8846083879470825,Q79872_Object-oriented_programming,Q844718_Theory_of_computation,False,False
3658,3658,-0.8963351249694824,Q79872_Object-oriented_programming,Q2878974_Theoretical_computer_science,False,False
3963,3963,-0.8964734673500061,Q79872_Object-oriented_programming,Q333464_Analysis_of_algorithms,False,False
4357,4357,-0.8990442752838135,Q79872_Object-oriented_programming,Q43260_Polynomial,False,False
6077,6077,-0.9097809791564941,Q79872_Object-oriented_programming,Q80993_Software_engineering,False,False
1669,1669,-0.9181631207466125,Q79872_Object-oriented_programming,Q12483_Statistics,False,False
913,913,-0.9283316731452942,Q79872_Object-oriented_programming,Q11216_Numerical_analysis,False,False
2626,2626,-0.9334995746612549,Q79872_Object-oriented_programming,Q186152_Array_data_structure,False,False
6070,6070,-0.9336487054824829,Q79872_Object-oriented_programming,Q8087_Geometry,False,False
1125,1125,-0.9586623311042786,Q79872_Object-oriented_programming,Q1141518_Introduction_to_Algorithms,False,False
3937,3937,-0.9813289642333984,Q79872_Object-oriented_programming,Q327069_Conditional_probability,False,False
6136,6136,-0.9859881401062012,Q79872_Object-oriented_programming,Q82571_Linear_algebra,False,False
4622,4622,-0.999447226524353,Q79872_Object-oriented_programming,Q494756_Data_(computing),False,False
3039,3039,-0.6365590691566467,Q15777_C_(programming_language),Q21198_Computer_science,False,False
6194,6194,-0.6928030252456665,Q15777_C_(programming_language),Q8366_Algorithm,False,False
2931,2931,-0.757744550704956,Q15777_C_(programming_language),Q205084_Computational_complexity_theory,False,False
4338,4338,-0.7683990001678467,Q15777_C_(programming_language),Q42848_Data,False,False
4207,4207,-0.7689753174781799,Q15777_C_(programming_language),Q395_Mathematics,False,False
6024,6024,-0.781747043132782,Q15777_C_(programming_language),Q79872_Object-oriented_programming,False,False
2431,2431,-0.7828576564788818,Q15777_C_(programming_language),Q175263_Data_structure,False,False
1267,1267,-0.7864035367965698,Q15777_C_(programming_language),Q11660_Artificial_intelligence,False,False
3394,3394,-0.7899789214134216,Q15777_C_(programming_language),Q2539_Machine_learning,False,False
2769,2769,-0.8214913010597229,Q15777_C_(programming_language),Q193076_Functional_programming,False,False
1736,1736,-0.8314321041107178,Q15777_C_(programming_language),Q1301371_Computer_network,False,False
1644,1644,-0.8369316458702087,Q15777_C_(programming_language),Q121416_Discrete_mathematics,False,False
1672,1672,-0.8514725565910339,Q15777_C_(programming_language),Q12525525_Computation,False,False
6531,6531,-0.8547417521476746,Q15777_C_(programming_language),Q9135_Operating_system,False,False
1755,1755,-0.8550938963890076,Q15777_C_(programming_language),Q131476_Graph_theory,False,False
4981,4981,-0.8672266602516174,Q15777_C_(programming_language),Q5862903_Probability_theory,False,False
2452,2452,-0.8758710026741028,Q15777_C_(programming_language),Q176623_Random_variable,False,False
6283,6283,-0.8928390145301819,Q15777_C_(programming_language),Q8513_Database_management_system,False,False
3230,3230,-0.8943737745285034,Q15777_C_(programming_language),Q232661_Parallel_computing,False,False
4386,4386,-0.8975191116333008,Q15777_C_(programming_language),Q44337_Matrix_(mathematics),False,False
4215,4215,-0.9084135293960571,Q15777_C_(programming_language),Q3968_Algebra,False,False
1526,1526,-0.9107073545455933,Q15777_C_(programming_language),Q117801_Computational_science,False,False
5891,5891,-0.916936993598938,Q15777_C_(programming_language),Q7600677_Computer_graphics,False,False
4770,4770,-0.9215013384819031,Q15777_C_(programming_language),Q5300_Central_processing_unit,False,False
4357,4357,-0.9231281876564026,Q15777_C_(programming_language),Q43260_Polynomial,False,False
2722,2722,-0.9243209362030029,Q15777_C_(programming_language),Q190087_Data_type,False,False
6058,6058,-0.9336676001548767,Q15777_C_(programming_language),Q8078_Logic,False,False
3658,3658,-0.9549462199211121,Q15777_C_(programming_language),Q2878974_Theoretical_computer_science,False,False
6661,6661,-0.962408721446991,Q15777_C_(programming_language),Q9492_Probability,False,False
3963,3963,-0.9914445281028748,Q15777_C_(programming_language),Q333464_Analysis_of_algorithms,False,False
1669,1669,-0.9976146221160889,Q15777_C_(programming_language),Q12483_Statistics,False,False
6077,6077,-0.9985516667366028,Q15777_C_(programming_language),Q80993_Software_engineering,False,False
6194,6194,-0.9051557183265686,Q1301371_Computer_network,Q8366_Algorithm,False,False
6030,6030,-0.9137054681777954,Q1301371_Computer_network,Q80006_Computer_programming,False,False
6534,6534,-0.9325299263000488,Q1301371_Computer_network,Q9143_Programming_language,False,False
4338,4338,-0.9375338554382324,Q1301371_Computer_network,Q42848_Data,False,True
4207,4207,-0.9597055315971375,Q1301371_Computer_network,Q395_Mathematics,False,False
2931,2931,-0.9824329018592834,Q1301371_Computer_network,Q205084_Computational_complexity_theory,False,False
2431,2431,-0.9947127103805542,Q1301371_Computer_network,Q175263_Data_structure,False,False
3039,3039,-0.6610126495361328,Q1049878_Database_design,Q21198_Computer_science,False,False
4338,4338,-0.6656680107116699,Q1049878_Database_design,Q42848_Data,False,False
6194,6194,-0.670016348361969,Q1049878_Database_design,Q8366_Algorithm,False,False
6030,6030,-0.6902920007705688,Q1049878_Database_design,Q80006_Computer_programming,False,False
6534,6534,-0.6930086016654968,Q1049878_Database_design,Q9143_Programming_language,False,False
2931,2931,-0.7445378303527832,Q1049878_Database_design,Q205084_Computational_complexity_theory,False,False
1672,1672,-0.7448379993438721,Q1049878_Database_design,Q12525525_Computation,False,False
5488,5488,-0.7462887763977051,Q1049878_Database_design,Q68_Computer,False,False
4207,4207,-0.7655944228172302,Q1049878_Database_design,Q395_Mathematics,False,False
1267,1267,-0.7668514251708984,Q1049878_Database_design,Q11660_Artificial_intelligence,False,False
3394,3394,-0.7866708636283875,Q1049878_Database_design,Q2539_Machine_learning,False,False
1526,1526,-0.7989792823791504,Q1049878_Database_design,Q117801_Computational_science,False,False
1736,1736,-0.8019139170646667,Q1049878_Database_design,Q1301371_Computer_network,False,False
907,907,-0.8236727118492126,Q1049878_Database_design,Q11205_Arithmetic,False,False
4981,4981,-0.8384721875190735,Q1049878_Database_design,Q5862903_Probability_theory,False,False
1644,1644,-0.8434405326843262,Q1049878_Database_design,Q121416_Discrete_mathematics,False,False
1755,1755,-0.8511691689491272,Q1049878_Database_design,Q131476_Graph_theory,False,False
6024,6024,-0.8595677018165588,Q1049878_Database_design,Q79872_Object-oriented_programming,False,False
4215,4215,-0.860855758190155,Q1049878_Database_design,Q3968_Algebra,False,False
2504,2504,-0.8657441139221191,Q1049878_Database_design,Q179310_Computing,False,False
5891,5891,-0.8694990277290344,Q1049878_Database_design,Q7600677_Computer_graphics,False,False
4386,4386,-0.8722211122512817,Q1049878_Database_design,Q44337_Matrix_(mathematics),False,False
4770,4770,-0.8890038728713989,Q1049878_Database_design,Q5300_Central_processing_unit,False,False
2769,2769,-0.89011549949646,Q1049878_Database_design,Q193076_Functional_programming,False,False
