idx,row,score,head,tail_label,in_validation,in_testing
6030,6030,-0.5874592661857605,Q79872_Object-oriented_programming,Q80006_Computer_programming,True,False
5488,5488,-0.6522846817970276,Q79872_Object-oriented_programming,Q68_Computer,False,False
6024,6024,-0.6524627208709717,Q79872_Object-oriented_programming,Q79872_Object-oriented_programming,False,False
4207,4207,-0.6560037136077881,Q79872_Object-oriented_programming,Q395_Mathematics,False,False
2931,2931,-0.6776948571205139,Q79872_Object-oriented_programming,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.6802393198013306,Q79872_Object-oriented_programming,Q2539_Machine_learning,False,False
1267,1267,-0.7116925716400146,Q79872_Object-oriented_programming,Q11660_Artificial_intelligence,False,False
2431,2431,-0.7254372835159302,Q79872_Object-oriented_programming,Q175263_Data_structure,False,False
1644,1644,-0.7351625561714172,Q79872_Object-oriented_programming,Q121416_Discrete_mathematics,False,False
2769,2769,-0.7352696657180786,Q79872_Object-oriented_programming,Q193076_Functional_programming,False,False
3039,3039,-0.6365590691566467,Q15777_C_(programming_language),Q21198_Computer_science,False,False
6194,6194,-0.6928030252456665,Q15777_C_(programming_language),Q8366_Algorithm,False,False
3039,3039,-0.6610126495361328,Q1049878_Database_design,Q21198_Computer_science,False,False
4338,4338,-0.6656680107116699,Q1049878_Database_design,Q42848_Data,False,False
6194,6194,-0.670016348361969,Q1049878_Database_design,Q8366_Algorithm,False,False
6030,6030,-0.6902920007705688,Q1049878_Database_design,Q80006_Computer_programming,False,False
6534,6534,-0.6930086016654968,Q1049878_Database_design,Q9143_Programming_language,False,False
2931,2931,-0.7445378303527832,Q1049878_Database_design,Q205084_Computational_complexity_theory,False,False
1672,1672,-0.7448379993438721,Q1049878_Database_design,Q12525525_Computation,False,False
5488,5488,-0.7462887763977051,Q1049878_Database_design,Q68_Computer,False,False
6030,6030,-0.6958112120628357,Q175263_Data_structure,Q80006_Computer_programming,False,False
6194,6194,-0.7126662135124207,Q175263_Data_structure,Q8366_Algorithm,False,False
6534,6534,-0.7242176532745361,Q175263_Data_structure,Q9143_Programming_language,False,False
5488,5488,-0.6126422882080078,Q11660_Artificial_intelligence,Q68_Computer,True,False
4338,4338,-0.6317256093025208,Q11660_Artificial_intelligence,Q42848_Data,False,False
3394,3394,-0.6505528092384338,Q11660_Artificial_intelligence,Q2539_Machine_learning,False,False
6024,6024,-0.663449764251709,Q11660_Artificial_intelligence,Q79872_Object-oriented_programming,False,False
1267,1267,-0.6673799753189087,Q11660_Artificial_intelligence,Q11660_Artificial_intelligence,False,False
1644,1644,-0.701850414276123,Q11660_Artificial_intelligence,Q121416_Discrete_mathematics,False,False
1672,1672,-0.7065341472625732,Q11660_Artificial_intelligence,Q12525525_Computation,False,False
4981,4981,-0.7273023724555969,Q11660_Artificial_intelligence,Q5862903_Probability_theory,False,False
2769,2769,-0.7354891896247864,Q11660_Artificial_intelligence,Q193076_Functional_programming,False,False
3039,3039,-0.5994895100593567,Q188522_Software_testing,Q21198_Computer_science,False,False
6194,6194,-0.6522115468978882,Q188522_Software_testing,Q8366_Algorithm,False,False
4207,4207,-0.6674838066101074,Q188522_Software_testing,Q395_Mathematics,False,False
4338,4338,-0.6951590180397034,Q188522_Software_testing,Q42848_Data,False,False
5488,5488,-0.7215525507926941,Q188522_Software_testing,Q68_Computer,False,False
2931,2931,-0.7335298657417297,Q188522_Software_testing,Q205084_Computational_complexity_theory,False,False
6194,6194,-0.6350315809249878,Q80993_Software_engineering,Q8366_Algorithm,False,True
4207,4207,-0.6873185634613037,Q80993_Software_engineering,Q395_Mathematics,False,False
4338,4338,-0.729935884475708,Q80993_Software_engineering,Q42848_Data,False,False
1755,1755,-0.7390918135643005,Q80993_Software_engineering,Q131476_Graph_theory,False,False
3394,3394,-0.7427785396575928,Q80993_Software_engineering,Q2539_Machine_learning,False,False
6194,6194,-0.5533763766288757,Q193076_Functional_programming,Q8366_Algorithm,False,False
5488,5488,-0.6295378804206848,Q193076_Functional_programming,Q68_Computer,False,False
4207,4207,-0.6311148405075073,Q193076_Functional_programming,Q395_Mathematics,False,False
2931,2931,-0.6452634334564209,Q193076_Functional_programming,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.6530357599258423,Q193076_Functional_programming,Q2539_Machine_learning,False,False
2769,2769,-0.6627074480056763,Q193076_Functional_programming,Q193076_Functional_programming,False,False
6024,6024,-0.6628541350364685,Q193076_Functional_programming,Q79872_Object-oriented_programming,False,False
4338,4338,-0.664558470249176,Q193076_Functional_programming,Q42848_Data,False,False
2431,2431,-0.6649750471115112,Q193076_Functional_programming,Q175263_Data_structure,False,False
1644,1644,-0.6924937963485718,Q193076_Functional_programming,Q121416_Discrete_mathematics,False,False
1267,1267,-0.7164480090141296,Q193076_Functional_programming,Q11660_Artificial_intelligence,False,False
1755,1755,-0.7453663945198059,Q193076_Functional_programming,Q131476_Graph_theory,False,False
3039,3039,-0.5910377502441406,Q264164_Recursion_(computer_science),Q21198_Computer_science,False,False
4207,4207,-0.6628108620643616,Q264164_Recursion_(computer_science),Q395_Mathematics,False,False
6534,6534,-0.6868746280670166,Q264164_Recursion_(computer_science),Q9143_Programming_language,True,False
5488,5488,-0.702402651309967,Q264164_Recursion_(computer_science),Q68_Computer,False,False
2931,2931,-0.7131226658821106,Q264164_Recursion_(computer_science),Q205084_Computational_complexity_theory,False,False
1644,1644,-0.7200295329093933,Q264164_Recursion_(computer_science),Q121416_Discrete_mathematics,False,False
2431,2431,-0.7318512797355652,Q264164_Recursion_(computer_science),Q175263_Data_structure,False,False
3394,3394,-0.7426077127456665,Q264164_Recursion_(computer_science),Q2539_Machine_learning,False,False
4338,4338,-0.74396812915802,Q264164_Recursion_(computer_science),Q42848_Data,False,False
3039,3039,-0.6704171895980835,Q165194_Application_programming_interface,Q21198_Computer_science,False,False
6194,6194,-0.6869148015975952,Q165194_Application_programming_interface,Q8366_Algorithm,False,False
4207,4207,-0.7327648401260376,Q165194_Application_programming_interface,Q395_Mathematics,False,False
3039,3039,-0.7060158252716064,Q82571_Linear_algebra,Q21198_Computer_science,False,False
6534,6534,-0.48389697074890137,Q2539_Machine_learning,Q9143_Programming_language,False,False
5488,5488,-0.5071134567260742,Q2539_Machine_learning,Q68_Computer,False,True
4207,4207,-0.5084955096244812,Q2539_Machine_learning,Q395_Mathematics,False,False
3394,3394,-0.5229724049568176,Q2539_Machine_learning,Q2539_Machine_learning,False,False
4338,4338,-0.5396456718444824,Q2539_Machine_learning,Q42848_Data,False,False
6024,6024,-0.5691041946411133,Q2539_Machine_learning,Q79872_Object-oriented_programming,False,False
2431,2431,-0.5845410823822021,Q2539_Machine_learning,Q175263_Data_structure,False,False
1644,1644,-0.6041895747184753,Q2539_Machine_learning,Q121416_Discrete_mathematics,False,False
2769,2769,-0.6076285243034363,Q2539_Machine_learning,Q193076_Functional_programming,False,False
907,907,-0.6220434308052063,Q2539_Machine_learning,Q11205_Arithmetic,False,False
6531,6531,-0.6523733139038086,Q2539_Machine_learning,Q9135_Operating_system,False,False
4357,4357,-0.667417585849762,Q2539_Machine_learning,Q43260_Polynomial,False,False
4386,4386,-0.6712185144424438,Q2539_Machine_learning,Q44337_Matrix_(mathematics),False,False
1672,1672,-0.6796669960021973,Q2539_Machine_learning,Q12525525_Computation,False,False
2452,2452,-0.6845030188560486,Q2539_Machine_learning,Q176623_Random_variable,False,False
6283,6283,-0.6902294158935547,Q2539_Machine_learning,Q8513_Database_management_system,False,False
1736,1736,-0.691301167011261,Q2539_Machine_learning,Q1301371_Computer_network,False,False
4215,4215,-0.7068232297897339,Q2539_Machine_learning,Q3968_Algebra,False,False
5891,5891,-0.7112529277801514,Q2539_Machine_learning,Q7600677_Computer_graphics,False,False
6058,6058,-0.7158052921295166,Q2539_Machine_learning,Q8078_Logic,False,False
4770,4770,-0.7158796787261963,Q2539_Machine_learning,Q5300_Central_processing_unit,False,False
3230,3230,-0.7229755520820618,Q2539_Machine_learning,Q232661_Parallel_computing,False,False
2504,2504,-0.7426402568817139,Q2539_Machine_learning,Q179310_Computing,False,False
3039,3039,-0.6932170987129211,Q180634_Distributed_computing,Q21198_Computer_science,False,False
6534,6534,-0.7378891706466675,Q180634_Distributed_computing,Q9143_Programming_language,False,False
5488,5488,-0.7428051829338074,Q180634_Distributed_computing,Q68_Computer,False,False
6194,6194,-0.7451884150505066,Q180634_Distributed_computing,Q8366_Algorithm,False,False
3039,3039,-0.6826110482215881,Q12483_Statistics,Q21198_Computer_science,False,False
6030,6030,-0.7326343059539795,Q12483_Statistics,Q80006_Computer_programming,False,False
6534,6534,-0.6379019021987915,Q232661_Parallel_computing,Q9143_Programming_language,False,False
6194,6194,-0.6383482217788696,Q232661_Parallel_computing,Q8366_Algorithm,False,False
4338,4338,-0.6907455325126648,Q232661_Parallel_computing,Q42848_Data,False,False
4207,4207,-0.6962175965309143,Q232661_Parallel_computing,Q395_Mathematics,False,False
5488,5488,-0.7250751256942749,Q232661_Parallel_computing,Q68_Computer,False,False
2931,2931,-0.7297588586807251,Q232661_Parallel_computing,Q205084_Computational_complexity_theory,False,False
1644,1644,-0.7389636039733887,Q232661_Parallel_computing,Q121416_Discrete_mathematics,False,False
6030,6030,-0.515975832939148,Q8366_Algorithm,Q80006_Computer_programming,False,False
6534,6534,-0.5699253082275391,Q8366_Algorithm,Q9143_Programming_language,False,False
5488,5488,-0.588555097579956,Q8366_Algorithm,Q68_Computer,False,False
2931,2931,-0.5899426341056824,Q8366_Algorithm,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.6195268034934998,Q8366_Algorithm,Q42848_Data,False,False
3394,3394,-0.6377768516540527,Q8366_Algorithm,Q2539_Machine_learning,False,False
907,907,-0.6572670340538025,Q8366_Algorithm,Q11205_Arithmetic,False,False
6024,6024,-0.6674083471298218,Q8366_Algorithm,Q79872_Object-oriented_programming,False,False
1755,1755,-0.6768477559089661,Q8366_Algorithm,Q131476_Graph_theory,False,False
4981,4981,-0.6988938450813293,Q8366_Algorithm,Q5862903_Probability_theory,False,False
2769,2769,-0.7099618911743164,Q8366_Algorithm,Q193076_Functional_programming,False,False
1267,1267,-0.7235341668128967,Q8366_Algorithm,Q11660_Artificial_intelligence,False,False
1526,1526,-0.7320120334625244,Q8366_Algorithm,Q117801_Computational_science,False,False
2452,2452,-0.7385531663894653,Q8366_Algorithm,Q176623_Random_variable,False,False
6283,6283,-0.7463619709014893,Q8366_Algorithm,Q8513_Database_management_system,False,False
6531,6531,-0.7485442757606506,Q8366_Algorithm,Q9135_Operating_system,False,False
6194,6194,-0.567755401134491,Q30642_Natural_language_processing,Q8366_Algorithm,True,False
6030,6030,-0.5700133442878723,Q30642_Natural_language_processing,Q80006_Computer_programming,False,False
6534,6534,-0.6115620732307434,Q30642_Natural_language_processing,Q9143_Programming_language,False,False
4207,4207,-0.6136382222175598,Q30642_Natural_language_processing,Q395_Mathematics,False,False
5488,5488,-0.651370644569397,Q30642_Natural_language_processing,Q68_Computer,False,False
2931,2931,-0.6632040739059448,Q30642_Natural_language_processing,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.6634280681610107,Q30642_Natural_language_processing,Q42848_Data,False,False
1644,1644,-0.6857270002365112,Q30642_Natural_language_processing,Q121416_Discrete_mathematics,False,False
2431,2431,-0.7089238166809082,Q30642_Natural_language_processing,Q175263_Data_structure,False,False
6024,6024,-0.709632158279419,Q30642_Natural_language_processing,Q79872_Object-oriented_programming,False,False
1672,1672,-0.7121514081954956,Q30642_Natural_language_processing,Q12525525_Computation,False,False
3394,3394,-0.713347852230072,Q30642_Natural_language_processing,Q2539_Machine_learning,False,True
4981,4981,-0.7242249846458435,Q30642_Natural_language_processing,Q5862903_Probability_theory,False,False
907,907,-0.7309802174568176,Q30642_Natural_language_processing,Q11205_Arithmetic,False,False
6058,6058,-0.7310547232627869,Q30642_Natural_language_processing,Q8078_Logic,False,False
3039,3039,-0.6400429010391235,Q128392_Concurrent_computing,Q21198_Computer_science,False,False
6030,6030,-0.6540802121162415,Q128392_Concurrent_computing,Q80006_Computer_programming,False,False
6194,6194,-0.6805139183998108,Q128392_Concurrent_computing,Q8366_Algorithm,False,False
6534,6534,-0.7456998229026794,Q128392_Concurrent_computing,Q9143_Programming_language,False,False
6030,6030,-0.5238834023475647,Q172491_Data_mining,Q80006_Computer_programming,False,False
4207,4207,-0.5300807952880859,Q172491_Data_mining,Q395_Mathematics,False,False
2431,2431,-0.6080995798110962,Q172491_Data_mining,Q175263_Data_structure,False,False
5488,5488,-0.613331139087677,Q172491_Data_mining,Q68_Computer,False,False
2931,2931,-0.6152451634407043,Q172491_Data_mining,Q205084_Computational_complexity_theory,False,False
1644,1644,-0.6224664449691772,Q172491_Data_mining,Q121416_Discrete_mathematics,False,False
3394,3394,-0.6440427899360657,Q172491_Data_mining,Q2539_Machine_learning,False,False
6024,6024,-0.6472472548484802,Q172491_Data_mining,Q79872_Object-oriented_programming,False,False
1755,1755,-0.6816350817680359,Q172491_Data_mining,Q131476_Graph_theory,False,False
907,907,-0.6828597784042358,Q172491_Data_mining,Q11205_Arithmetic,False,False
2452,2452,-0.7028933167457581,Q172491_Data_mining,Q176623_Random_variable,False,False
2769,2769,-0.717731773853302,Q172491_Data_mining,Q193076_Functional_programming,False,False
6058,6058,-0.7188445329666138,Q172491_Data_mining,Q8078_Logic,False,False
4357,4357,-0.7217209935188293,Q172491_Data_mining,Q43260_Polynomial,False,False
6531,6531,-0.7242708802223206,Q172491_Data_mining,Q9135_Operating_system,False,False
1672,1672,-0.7266241908073425,Q172491_Data_mining,Q12525525_Computation,False,False
6661,6661,-0.7331435084342957,Q172491_Data_mining,Q9492_Probability,False,False
4981,4981,-0.740558922290802,Q172491_Data_mining,Q5862903_Probability_theory,False,False
3230,3230,-0.746842622756958,Q172491_Data_mining,Q232661_Parallel_computing,False,False
6194,6194,-0.6534754633903503,Q192588_Relational_database_management_system,Q8366_Algorithm,False,False
6534,6534,-0.6749833822250366,Q192588_Relational_database_management_system,Q9143_Programming_language,False,False
5488,5488,-0.6764348149299622,Q192588_Relational_database_management_system,Q68_Computer,False,False
2931,2931,-0.6859889030456543,Q192588_Relational_database_management_system,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.7020089030265808,Q192588_Relational_database_management_system,Q42848_Data,False,False
4207,4207,-0.7377876043319702,Q192588_Relational_database_management_system,Q395_Mathematics,False,False
2431,2431,-0.742180347442627,Q192588_Relational_database_management_system,Q175263_Data_structure,False,False
6030,6030,-0.6664263606071472,Q14001_Malware,Q80006_Computer_programming,False,False
3039,3039,-0.6714813709259033,Q14001_Malware,Q21198_Computer_science,False,False
6194,6194,-0.7358517050743103,Q14001_Malware,Q8366_Algorithm,False,False
6534,6534,-0.7426232695579529,Q14001_Malware,Q9143_Programming_language,False,False
3039,3039,-0.49145838618278503,Q21198_Computer_science,Q21198_Computer_science,False,False
6030,6030,-0.5819660425186157,Q21198_Computer_science,Q80006_Computer_programming,False,False
6194,6194,-0.5901643633842468,Q21198_Computer_science,Q8366_Algorithm,False,False
6534,6534,-0.6491727232933044,Q21198_Computer_science,Q9143_Programming_language,False,False
4338,4338,-0.6812365055084229,Q21198_Computer_science,Q42848_Data,False,False
2931,2931,-0.6936182379722595,Q21198_Computer_science,Q205084_Computational_complexity_theory,False,False
3394,3394,-0.717700719833374,Q21198_Computer_science,Q2539_Machine_learning,False,False
2431,2431,-0.7265570759773254,Q21198_Computer_science,Q175263_Data_structure,False,False
3039,3039,-0.5694640278816223,Q11216_Numerical_analysis,Q21198_Computer_science,False,False
6030,6030,-0.6405832767486572,Q11216_Numerical_analysis,Q80006_Computer_programming,False,False
2931,2931,-0.6835194826126099,Q11216_Numerical_analysis,Q205084_Computational_complexity_theory,False,False
4338,4338,-0.6889792084693909,Q11216_Numerical_analysis,Q42848_Data,False,False
6534,6534,-0.7204527258872986,Q11216_Numerical_analysis,Q9143_Programming_language,False,False
5488,5488,-0.7258172631263733,Q11216_Numerical_analysis,Q68_Computer,False,False
3394,3394,-0.7261393070220947,Q11216_Numerical_analysis,Q2539_Machine_learning,False,False
1755,1755,-0.7491220831871033,Q11216_Numerical_analysis,Q131476_Graph_theory,False,False
2931,2931,-0.6511635780334473,Q2914952_Concurrency_control,Q205084_Computational_complexity_theory,False,False
4207,4207,-0.6637715101242065,Q2914952_Concurrency_control,Q395_Mathematics,False,False
6534,6534,-0.6706682443618774,Q2914952_Concurrency_control,Q9143_Programming_language,False,False
4338,4338,-0.6769683361053467,Q2914952_Concurrency_control,Q42848_Data,False,False
2431,2431,-0.7162843942642212,Q2914952_Concurrency_control,Q175263_Data_structure,False,False
3394,3394,-0.7226040959358215,Q2914952_Concurrency_control,Q2539_Machine_learning,False,False
6194,6194,-0.7488623261451721,Q22725_Routing,Q8366_Algorithm,False,False
6030,6030,-0.6389216184616089,Q8789_Cryptography,Q80006_Computer_programming,False,False
6534,6534,-0.7161974310874939,Q8789_Cryptography,Q9143_Programming_language,False,False
2431,2431,-0.7403668165206909,Q8789_Cryptography,Q175263_Data_structure,False,False
6030,6030,-0.6398630142211914,Q8513_Database_management_system,Q80006_Computer_programming,False,False
2931,2931,-0.7170022130012512,Q8513_Database_management_system,Q205084_Computational_complexity_theory,False,False
4207,4207,-0.7246804237365723,Q8513_Database_management_system,Q395_Mathematics,False,False
6534,6534,-0.7463258504867554,Q8513_Database_management_system,Q9143_Programming_language,False,False
6030,6030,-0.7390784621238708,Q17995793_Quantum_computer,Q80006_Computer_programming,False,False
6194,6194,-0.7144502401351929,Q845566_Debugging,Q8366_Algorithm,False,False
6534,6534,-0.7150043845176697,Q845566_Debugging,Q9143_Programming_language,False,False
3039,3039,-0.721664547920227,Q845566_Debugging,Q21198_Computer_science,False,False
6030,6030,-0.7051822543144226,Q232207_Monte_Carlo_method,Q80006_Computer_programming,False,False
3039,3039,-0.7083701491355896,Q232207_Monte_Carlo_method,Q21198_Computer_science,False,False
4338,4338,-0.7438275814056396,Q232207_Monte_Carlo_method,Q42848_Data,False,False
6534,6534,-0.7439327239990234,Q232207_Monte_Carlo_method,Q9143_Programming_language,False,False
6030,6030,-0.6873133182525635,Q189436_Speech_recognition,Q80006_Computer_programming,False,False
6194,6194,-0.7150445580482483,Q189436_Speech_recognition,Q8366_Algorithm,False,False
4207,4207,-0.7431557774543762,Q189436_Speech_recognition,Q395_Mathematics,False,False
6534,6534,-0.7473576068878174,Q189436_Speech_recognition,Q9143_Programming_language,False,False
3039,3039,-0.7173389792442322,Q176645_Markov_process,Q21198_Computer_science,False,False
6194,6194,-0.6757251024246216,Q751443_Pushdown_automaton,Q8366_Algorithm,False,False
6030,6030,-0.6843055486679077,Q751443_Pushdown_automaton,Q80006_Computer_programming,False,False
6534,6534,-0.7162014245986938,Q751443_Pushdown_automaton,Q9143_Programming_language,False,False
4207,4207,-0.733047604560852,Q751443_Pushdown_automaton,Q395_Mathematics,False,False
4338,4338,-0.7381123304367065,Q751443_Pushdown_automaton,Q42848_Data,False,False
5488,5488,-0.738153338432312,Q751443_Pushdown_automaton,Q68_Computer,False,False
2931,2931,-0.7472352981567383,Q751443_Pushdown_automaton,Q205084_Computational_complexity_theory,False,False
3039,3039,-0.620702862739563,Q897511_Cryptanalysis,Q21198_Computer_science,False,False
6030,6030,-0.6354346871376038,Q897511_Cryptanalysis,Q80006_Computer_programming,False,False
2931,2931,-0.6575784683227539,Q897511_Cryptanalysis,Q205084_Computational_complexity_theory,False,False
6534,6534,-0.6809849143028259,Q897511_Cryptanalysis,Q9143_Programming_language,False,False
5488,5488,-0.6939249634742737,Q897511_Cryptanalysis,Q68_Computer,False,False
3394,3394,-0.7238590717315674,Q897511_Cryptanalysis,Q2539_Machine_learning,False,False
4338,4338,-0.7289634346961975,Q897511_Cryptanalysis,Q42848_Data,False,False
1267,1267,-0.7394793629646301,Q897511_Cryptanalysis,Q11660_Artificial_intelligence,False,False
1644,1644,-0.747087836265564,Q897511_Cryptanalysis,Q121416_Discrete_mathematics,False,False
3039,3039,-0.729960560798645,Q176737_Stochastic_process,Q21198_Computer_science,False,False
3039,3039,-0.7411313652992249,Q486902_Mathematical_model,Q21198_Computer_science,False,False
3039,3039,-0.7414630651473999,Q845739_Query_language,Q21198_Computer_science,False,False
6194,6194,-0.699767529964447,Q170978_Robotics,Q8366_Algorithm,False,False
5488,5488,-0.7172648906707764,Q170978_Robotics,Q68_Computer,False,False
4207,4207,-0.7181903719902039,Q170978_Robotics,Q395_Mathematics,False,False
3039,3039,-0.6969876885414124,Q55624999_Neural_network,Q21198_Computer_science,False,False
6030,6030,-0.5069454908370972,Q275596_Imperative_programming,Q80006_Computer_programming,False,False
6194,6194,-0.5592928528785706,Q275596_Imperative_programming,Q8366_Algorithm,False,False
4207,4207,-0.5873465538024902,Q275596_Imperative_programming,Q395_Mathematics,False,False
2431,2431,-0.601736307144165,Q275596_Imperative_programming,Q175263_Data_structure,False,False
4338,4338,-0.6033021807670593,Q275596_Imperative_programming,Q42848_Data,False,False
2931,2931,-0.6160210967063904,Q275596_Imperative_programming,Q205084_Computational_complexity_theory,False,False
6024,6024,-0.636732280254364,Q275596_Imperative_programming,Q79872_Object-oriented_programming,False,False
1644,1644,-0.6548944711685181,Q275596_Imperative_programming,Q121416_Discrete_mathematics,False,False
3394,3394,-0.6611911654472351,Q275596_Imperative_programming,Q2539_Machine_learning,False,False
1755,1755,-0.6687211990356445,Q275596_Imperative_programming,Q131476_Graph_theory,False,False
2769,2769,-0.6698200106620789,Q275596_Imperative_programming,Q193076_Functional_programming,False,False
1267,1267,-0.6857194900512695,Q275596_Imperative_programming,Q11660_Artificial_intelligence,False,False
907,907,-0.6957420706748962,Q275596_Imperative_programming,Q11205_Arithmetic,False,False
1736,1736,-0.7017045021057129,Q275596_Imperative_programming,Q1301371_Computer_network,False,False
3230,3230,-0.7027754187583923,Q275596_Imperative_programming,Q232661_Parallel_computing,False,False
4981,4981,-0.7135772109031677,Q275596_Imperative_programming,Q5862903_Probability_theory,False,False
4386,4386,-0.7376003861427307,Q275596_Imperative_programming,Q44337_Matrix_(mathematics),False,False
6661,6661,-0.7418418526649475,Q275596_Imperative_programming,Q9492_Probability,False,False
6531,6531,-0.7453713417053223,Q275596_Imperative_programming,Q9135_Operating_system,False,False
5891,5891,-0.7467061281204224,Q275596_Imperative_programming,Q7600677_Computer_graphics,False,False
6534,6534,-0.7018118500709534,Q7600677_Computer_graphics,Q9143_Programming_language,False,False
3039,3039,-0.695701003074646,Q746242_P_versus_NP_problem,Q21198_Computer_science,True,False
6534,6534,-0.5502561330795288,Q333464_Analysis_of_algorithms,Q9143_Programming_language,False,False
5488,5488,-0.590990424156189,Q333464_Analysis_of_algorithms,Q68_Computer,False,False
4338,4338,-0.6153055429458618,Q333464_Analysis_of_algorithms,Q42848_Data,False,False
1267,1267,-0.638359546661377,Q333464_Analysis_of_algorithms,Q11660_Artificial_intelligence,False,False
6024,6024,-0.6621609330177307,Q333464_Analysis_of_algorithms,Q79872_Object-oriented_programming,False,False
3394,3394,-0.6670035719871521,Q333464_Analysis_of_algorithms,Q2539_Machine_learning,False,False
2431,2431,-0.6674091815948486,Q333464_Analysis_of_algorithms,Q175263_Data_structure,False,False
1644,1644,-0.6741134524345398,Q333464_Analysis_of_algorithms,Q121416_Discrete_mathematics,False,False
1672,1672,-0.6901185512542725,Q333464_Analysis_of_algorithms,Q12525525_Computation,True,False
2452,2452,-0.7111353874206543,Q333464_Analysis_of_algorithms,Q176623_Random_variable,False,False
6531,6531,-0.7185966968536377,Q333464_Analysis_of_algorithms,Q9135_Operating_system,False,False
2769,2769,-0.7290547490119934,Q333464_Analysis_of_algorithms,Q193076_Functional_programming,False,False
6283,6283,-0.7305496335029602,Q333464_Analysis_of_algorithms,Q8513_Database_management_system,False,False
6058,6058,-0.7339196801185608,Q333464_Analysis_of_algorithms,Q8078_Logic,False,False
1736,1736,-0.737292468547821,Q333464_Analysis_of_algorithms,Q1301371_Computer_network,False,False
907,907,-0.7391139268875122,Q333464_Analysis_of_algorithms,Q11205_Arithmetic,False,False
3963,3963,-0.7425128817558289,Q333464_Analysis_of_algorithms,Q333464_Analysis_of_algorithms,False,False
6194,6194,-0.7030254006385803,Q2878974_Theoretical_computer_science,Q8366_Algorithm,False,False
6030,6030,-0.7330056428909302,Q2878974_Theoretical_computer_science,Q80006_Computer_programming,False,False
3039,3039,-0.6128966212272644,Q194152_Parsing,Q21198_Computer_science,False,False
5488,5488,-0.662239134311676,Q194152_Parsing,Q68_Computer,False,False
3394,3394,-0.666993260383606,Q194152_Parsing,Q2539_Machine_learning,False,False
4338,4338,-0.6856755018234253,Q194152_Parsing,Q42848_Data,False,False
2931,2931,-0.7023316621780396,Q194152_Parsing,Q205084_Computational_complexity_theory,False,False
4207,4207,-0.7155168652534485,Q194152_Parsing,Q395_Mathematics,False,False
3039,3039,-0.6202152371406555,Q856741_Random_walk,Q21198_Computer_science,False,False
6030,6030,-0.648910641670227,Q856741_Random_walk,Q80006_Computer_programming,False,False
6194,6194,-0.6883111000061035,Q856741_Random_walk,Q8366_Algorithm,False,False
6534,6534,-0.6963566541671753,Q856741_Random_walk,Q9143_Programming_language,False,False
4338,4338,-0.7055334448814392,Q856741_Random_walk,Q42848_Data,False,False
4207,4207,-0.7090630531311035,Q856741_Random_walk,Q395_Mathematics,False,False
