22772,Automata_theory,is_preceded_by,Computation,0.777098862,37,Q214526,Q12525525,
22771,Automata_theory,is_preceded_by,Introduction_to_Algorithms,0.780133093,37,Q214526,Q1141518,
22770,Automata_theory,is_preceded_by,Computer_science,0.751990419,38,Q214526,Q21198,
22769,Automata_theory,is_preceded_by,Turing_machine,0.763146091,40,Q214526,Q163310,
22768,Automata_theory,is_preceded_by,Combinatorics,0.792137313,40,Q214526,Q76592,
22767,Automata_theory,is_preceded_by,Algebra,0.825733741,48,Q214526,Q3968,
22766,Automata_theory,is_preceded_by,Foundations_of_mathematics,0.827037239,55,Q214526,Q833585,
22765,Automata_theory,is_preceded_by,Finite-state_machine,0.888963861,71,Q214526,Q176452,
22764,Automata_theory,is_preceded_by,Mathematics,0.8813297,76,Q214526,Q395,
22763,Machine_translation,is_preceded_by,R_and_RStudio,-8.377642632,1,Q79798,Q206904,
22762,Machine_translation,is_preceded_by,Catia,-8.136585236,1,Q79798,Q467731,
22761,Machine_translation,is_preceded_by,Rstudio,-8.714234352,1,Q79798,Q4798119,
22760,Machine_translation,is_preceded_by,AutoKeras,-8.682229042,1,Q79798,Q28470421,
22759,Machine_translation,is_preceded_by,Application_software,-7.727570057,1,Q79798,Q166142,
22758,Machine_translation,is_preceded_by,Generic_programming,-8.095992088,1,Q79798,Q1051282,
22757,Machine_translation,is_preceded_by,Represent_data_visually,-8.033647537,1,Q79798,Q483130,
22756,Machine_translation,is_preceded_by,Computer_software,-7.551426888,1,Q79798,Q7397,
22755,Machine_translation,is_preceded_by,Parallel_computing,-8.381832123,1,Q79798,Q232661,
22754,Machine_translation,is_preceded_by,Turing_machine,-7.531348228,1,Q79798,Q163310,
22753,Machine_translation,is_preceded_by,Compiler_Construction,-8.42113018,1,Q79798,Q47506,
22752,Machine_translation,is_preceded_by,Functional_programming,-7.530099869,1,Q79798,Q193076,
22751,Machine_translation,is_preceded_by,Application_programming_interface,-7.833713055,1,Q79798,Q165194,
22750,Machine_translation,is_preceded_by,Classes,-7.511291027,1,Q79798,Q4479242,
22749,Machine_translation,is_preceded_by,Imperative_programming,-9.062197685,1,Q79798,Q275596,
22748,Machine_translation,is_preceded_by,Relational_database_management_system,-2.874947786,2,Q79798,Q192588,
22747,Machine_translation,is_preceded_by,Calculus,-3.053985119,2,Q79798,Q149972,
22746,Machine_translation,is_preceded_by,TensorFlow,-3.22873497,2,Q79798,Q21447895,
22745,Machine_translation,is_preceded_by,Software_development,-2.938224554,2,Q79798,Q638608,
22744,Machine_translation,is_preceded_by,Industrial_IoT,-3.289187908,2,Q79798,Q251212,
22743,Machine_translation,is_preceded_by,Distributed_computing,-3.291611195,2,Q79798,Q180634,
22742,Machine_translation,is_preceded_by,Tableau_Software,-3.18828249,2,Q79798,Q7673435,
22741,Machine_translation,is_preceded_by,sklearn,-1.76787885,3,Q79798,Q1026367,
22740,Machine_translation,is_preceded_by,Higher-order_function,-1.883593877,3,Q79798,Q1474542,
22739,Machine_translation,is_preceded_by,Plotly,-1.836090724,3,Q79798,Q17146476,
22738,Machine_translation,is_preceded_by,Polymorphism_(computer_science),-1.699290276,3,Q79798,Q3240252,
22737,Machine_translation,is_preceded_by,Computer_network,-1.737744013,3,Q79798,Q1301371,
22736,Machine_translation,is_preceded_by,Computer_graphics,-1.668881098,3,Q79798,Q7600677,
22735,Machine_translation,is_preceded_by,Elasticsearch,-1.797696114,3,Q79798,Q3050461,
22734,Machine_translation,is_preceded_by,Xgboost,-1.616797129,3,Q79798,Q23793561,
22733,Machine_translation,is_preceded_by,Operating_system,-1.802768071,3,Q79798,Q9135,
22732,Machine_translation,is_preceded_by,Robotics,-1.209012667,3,Q79798,Q170978,
22731,Machine_translation,is_preceded_by,Shared_memory,-1.834107081,3,Q79798,Q764810,
22730,Machine_translation,is_preceded_by,Inventor,-1.510147254,3,Q79798,Q735441,
22729,Machine_translation,is_preceded_by,Input/output,-1.056378841,4,Q79798,Q219320,
22728,Machine_translation,is_preceded_by,Mathematical_optimization,-1.027587414,4,Q79798,Q141495,
22727,Machine_translation,is_preceded_by,Automata_theory,-1.084161997,4,Q79798,Q214526,
22726,Machine_translation,is_preceded_by,Control_flow,-1.000258923,4,Q79798,Q868299,
22725,Machine_translation,is_preceded_by,Number_theory,-0.815884352,4,Q79798,Q12479,
22724,Machine_translation,is_preceded_by,Regular_expression,-0.945930004,4,Q79798,Q185612,
22723,Machine_translation,is_preceded_by,Human-computer_interaction,-0.808538675,4,Q79798,Q207434,
22722,Machine_translation,is_preceded_by,Git_and_GitHub,-0.993283868,4,Q79798,Q186055,
22721,Machine_translation,is_preceded_by,Machine_Learning_Regression,-0.870625496,4,Q79798,Q208042,
22720,Machine_translation,is_preceded_by,React_(Javascript_Library),-1.081398726,4,Q79798,Q19399674,
22719,Machine_translation,is_preceded_by,Recursion,-1.078923702,4,Q79798,Q179976,
22718,Machine_translation,is_preceded_by,Probability_Interpretations,-0.592410946,5,Q79798,Q9492,
22717,Machine_translation,is_preceded_by,copyrighted,-0.498619175,5,Q79798,Q50423863,
22716,Machine_translation,is_preceded_by,High-level_programming_language,-0.637000847,5,Q79798,Q211496,
22715,Machine_translation,is_preceded_by,Modular_arithmetic,-0.647653389,5,Q79798,Q319400,
22714,Machine_translation,is_preceded_by,Database_management_system,-0.664659882,5,Q79798,Q8513,
22713,Machine_translation,is_preceded_by,Data_Science_Methodology,-0.72498703,5,Q79798,Q2374463,
22712,Machine_translation,is_preceded_by,Data_type,-0.315840054,5,Q79798,Q190087,
22711,Machine_translation,is_preceded_by,Software_engineering,-0.599734688,5,Q79798,Q80993,
22710,Machine_translation,is_preceded_by,Randomized_algorithm,-0.668878555,5,Q79798,Q583461,
22709,Machine_translation,is_preceded_by,Natural_Language_Toolkit_(NLTK),-0.567699051,5,Q79798,Q1635410,
22708,Machine_translation,is_preceded_by,Scope_(computer_science),-0.792453003,5,Q79798,Q1034415,
22707,Machine_translation,is_preceded_by,Variable_(computer_science),-0.451977253,5,Q79798,Q877977,
22706,Machine_translation,is_preceded_by,Data_mining,-0.569934177,5,Q79798,Q172491,
22705,Machine_translation,is_preceded_by,Computational_geometry,-0.297091325,6,Q79798,Q874709,
22704,Machine_translation,is_preceded_by,Information_security,-0.377633731,6,Q79798,Q189900,
22703,Machine_translation,is_preceded_by,Conditional_probability,-0.197902123,6,Q79798,Q327069,
22702,Machine_translation,is_preceded_by,Linux_Command_Line,-0.335603237,6,Q79798,Q388,
22701,Machine_translation,is_preceded_by,Communications_protocol,-0.276587963,6,Q79798,Q132364,
22700,Machine_translation,is_preceded_by,Data_visualization_tools,-0.517976761,6,Q79798,Q6504956,
22699,Machine_translation,is_preceded_by,Algebra,-0.410176118,6,Q79798,Q3968,
22698,Machine_translation,is_preceded_by,data_compression,-0.29060324,6,Q79798,Q2493,
22697,Machine_translation,is_preceded_by,Design_pattern_(computer_science),-0.255058686,6,Q79798,Q181156,
22696,Machine_translation,is_preceded_by,Mathematical_proof,-0.192583902,7,Q79798,Q11538,
22695,Machine_translation,is_preceded_by,Central_processing_unit,-0.169430869,7,Q79798,Q5300,
22694,Machine_translation,is_preceded_by,Probability_theory,-0.171293531,7,Q79798,Q5862903,
22693,Machine_translation,is_preceded_by,Relational_algebra,-0.103371688,7,Q79798,Q840540,
22692,Machine_translation,is_preceded_by,Parsing,-0.189064026,7,Q79798,Q194152,
22691,Machine_translation,is_preceded_by,Discrete_mathematics,-0.114865371,7,Q79798,Q121416,
22690,Machine_translation,is_preceded_by,Structured_programming,-0.214878491,7,Q79798,Q223335,
22689,Machine_translation,is_preceded_by,Lock_(computer_science),-0.092951843,7,Q79798,Q1427251,
22688,Machine_translation,is_preceded_by,Relational_model,0.072626293,8,Q79798,Q755662,
22687,Machine_translation,is_preceded_by,Markov_process,-0.021610498,8,Q79798,Q176645,
22686,Machine_translation,is_preceded_by,Data_(computing),-0.045758963,8,Q79798,Q494756,
22685,Machine_translation,is_preceded_by,specialty,0.005736232,8,Q79798,Q1047113,
22684,Machine_translation,is_preceded_by,Theory_of_computation,-0.048658967,8,Q79798,Q844718,
22683,Machine_translation,is_preceded_by,System_programming,0.015064001,8,Q79798,Q1936256,
22682,Machine_translation,is_preceded_by,Software_design,-0.088757038,8,Q79798,Q857102,
22681,Machine_translation,is_preceded_by,Bioinformatics_Analysis,0.043238282,8,Q79798,Q128570,
22680,Machine_translation,is_preceded_by,Uncertainty,0.030647993,8,Q79798,Q13649246,
22679,Machine_translation,is_preceded_by,field_of_study,0.109193484,9,Q79798,Q2267705,
22678,Machine_translation,is_preceded_by,Arithmetic,0.073507415,9,Q79798,Q11205,
22677,Machine_translation,is_preceded_by,Interface_(computing),0.113232719,9,Q79798,Q23808,
22676,Machine_translation,is_preceded_by,Object_(computer_science),0.136893272,9,Q79798,Q216601,
22675,Machine_translation,is_preceded_by,Computer_architecture,0.102142334,9,Q79798,Q173212,
22674,Machine_translation,is_preceded_by,Troubleshooting_&_Debugging,0.13441515,9,Q79798,Q845566,
22673,Machine_translation,is_preceded_by,Abstract_data_type,0.10885191,10,Q79798,Q827335,
22672,Machine_translation,is_preceded_by,Graph_(mathematics),0.225851393,10,Q79798,Q363874,
22671,Machine_translation,is_preceded_by,Database_transaction,0.216662407,10,Q79798,Q848010,
22670,Machine_translation,is_preceded_by,Mathematical_model,0.208377171,10,Q79798,Q486902,
22669,Machine_translation,is_preceded_by,academic_discipline,0.101010513,10,Q79798,Q11862829,
22668,Machine_translation,is_preceded_by,Matrix_(mathematics),0.137882805,10,Q79798,Q44337,
22667,Machine_translation,is_preceded_by,Unix,0.28474865,10,Q79798,Q11368,
22666,Machine_translation,is_preceded_by,Computer_security,0.264613533,10,Q79798,Q3510521,
22665,Machine_translation,is_preceded_by,Neural_Network_Architecture,0.313658628,11,Q79798,Q192776,
22664,Machine_translation,is_preceded_by,Randomization,0.285913901,11,Q79798,Q1363085,
22663,Machine_translation,is_preceded_by,Introduction_to_Algorithms,0.304023526,11,Q79798,Q1141518,
22662,Machine_translation,is_preceded_by,gpt,0.299012271,11,Q79798,Q116777014,
22661,Machine_translation,is_preceded_by,Decision_Trees,0.380821069,12,Q79798,Q831366,
22660,Machine_translation,is_preceded_by,Transformers,0.350499551,12,Q79798,Q85810444,
22659,Machine_translation,is_preceded_by,Personal_computer,0.323548873,12,Q79798,Q16338,
22658,Machine_translation,is_preceded_by,Robot,0.326883475,12,Q79798,Q11012,
22657,Machine_translation,is_preceded_by,Syntax,0.403522253,12,Q79798,Q37437,
22656,Machine_translation,is_preceded_by,Mechanical_engineering,0.296483676,12,Q79798,Q101333,
22655,Machine_translation,is_preceded_by,Mutual_exclusion,0.451650436,13,Q79798,Q1047554,
22654,Machine_translation,is_preceded_by,Computer-Aided_Design_(CAD),0.340416468,13,Q79798,Q184793,
22653,Machine_translation,is_preceded_by,Computational_problem,0.406983816,13,Q79798,Q3435924,
22652,Machine_translation,is_preceded_by,Computer_vision,0.387183703,13,Q79798,Q844240,
22651,Machine_translation,is_preceded_by,Regular_language,0.34484005,13,Q79798,Q752532,
22650,Machine_translation,is_preceded_by,Asymptotic_analysis,0.445234094,14,Q79798,Q752718,
22649,Machine_translation,is_preceded_by,Image,0.403243337,14,Q79798,Q478798,
22648,Machine_translation,is_preceded_by,linear_algebra,0.450743794,16,Q79798,Q82571,
22647,Machine_translation,is_preceded_by,String_(computer_science),0.453440905,16,Q79798,Q184754,
22646,Machine_translation,is_preceded_by,Kinematics,0.47248515,17,Q79798,Q11476,
22645,Machine_translation,is_preceded_by,Polynomial,0.559467007,17,Q79798,Q43260,
22644,Machine_translation,is_preceded_by,Numerical_analysis,0.572259735,17,Q79798,Q11216,
22643,Machine_translation,is_preceded_by,Context-free_language,0.526304413,17,Q79798,Q729271,
22642,Machine_translation,is_preceded_by,Random_variable,0.564418554,18,Q79798,Q176623,
22641,Machine_translation,is_preceded_by,Logic,0.528881444,18,Q79798,Q8078,
22640,Machine_translation,is_preceded_by,Foundations_of_mathematics,0.504512151,18,Q79798,Q833585,
22639,Machine_translation,is_preceded_by,Computing,0.519676685,18,Q79798,Q179310,
22638,Machine_translation,is_preceded_by,Finite-state_machine,0.549421469,18,Q79798,Q176452,
22637,Machine_translation,is_preceded_by,Problem_solving,0.535270038,19,Q79798,Q730920,
22636,Machine_translation,is_preceded_by,Analysis_of_algorithms,0.528094191,19,Q79798,Q333464,
22635,Machine_translation,is_preceded_by,basic_statistics,0.588835867,19,Q79798,Q12483,o
22634,Machine_translation,is_preceded_by,Machine_learning,0.620544559,19,Q79798,Q2539,o
22633,Machine_translation,is_preceded_by,Graph_theory,0.609655581,19,Q79798,Q131476,?
22632,Machine_translation,is_preceded_by,Formal_grammar,0.592557129,19,Q79798,Q373045,?
22631,Machine_translation,is_preceded_by,Image_processing,0.640059233,20,Q79798,Q1070689,x
22630,Machine_translation,is_preceded_by,Approximation,0.587097073,20,Q79798,Q27058,x
22629,Machine_translation,is_preceded_by,Iterative_method,0.601704461,21,Q79798,Q2321565,x
22628,Machine_translation,is_preceded_by,Lexical_analysis,0.571768034,21,Q79798,Q835922,
22627,Machine_translation,is_preceded_by,Integer,0.656212958,22,Q79798,Q12503,
22626,Machine_translation,is_preceded_by,Expected_value,0.652260195,22,Q79798,Q200125,o
22625,Machine_translation,is_preceded_by,Combinatorics,0.653495809,23,Q79798,Q76592,o
22624,Machine_translation,is_preceded_by,Abstraction_(computer_science),0.653674563,24,Q79798,Q224055,x
22623,Machine_translation,is_preceded_by,Geometry,0.718464673,24,Q79798,Q8087,x
22622,Machine_translation,is_preceded_by,Computation,0.670991058,25,Q79798,Q12525525,
22621,Machine_translation,is_preceded_by,Computability,0.682303009,25,Q79798,Q818888,
22620,Machine_translation,is_preceded_by,Natural_language_processing,0.680601616,25,Q79798,Q30642,o
22619,Machine_translation,is_preceded_by,Mathematical_induction,0.691194267,25,Q79798,Q178377,o
22618,Machine_translation,is_preceded_by,ChatGPT,0.754182015,28,Q79798,Q115564437,x
22617,Machine_translation,is_preceded_by,Theoretical_computer_science,0.734812556,29,Q79798,Q2878974,o
22616,Machine_translation,is_preceded_by,Supervised_Machine_Learning,0.70702788,30,Q79798,Q334384,o
22615,Machine_translation,is_preceded_by,Data,0.733712971,32,Q79798,Q42848,
22614,Machine_translation,is_preceded_by,Computational_science,0.811406539,39,Q79798,Q117801,x
22613,Machine_translation,is_preceded_by,Mathematics,0.794203401,40,Q79798,Q395,
22612,Machine_translation,is_preceded_by,Computer,0.800189686,40,Q79798,Q68,
22611,Machine_translation,is_preceded_by,Computational_complexity_theory,0.817142677,40,Q79798,Q205084,x
22610,Machine_translation,is_preceded_by,Programming_language,0.81640474,42,Q79798,Q9143,x
22609,Machine_translation,is_preceded_by,Data_structure,0.810542994,43,Q79798,Q175263,o
22608,Machine_translation,is_preceded_by,Unsupervised_learning,0.819703286,44,Q79798,Q1152135,o
22607,Machine_translation,is_preceded_by,Semantics,0.844215631,46,Q79798,Q796212,?
22606,Machine_translation,is_preceded_by,Computer_programming,0.890071222,70,Q79798,Q80006,
22605,Machine_translation,is_preceded_by,Computer_science,0.914477633,77,Q79798,Q21198,
22604,Plotly,is_preceded_by,Unsupervised_learning,-9.366783142,1,Q17146476,Q1152135,
22603,Plotly,is_preceded_by,Data_type,-8.704713821,1,Q17146476,Q190087,
22602,Plotly,is_preceded_by,Application_programming_interface,-9.464356422,1,Q17146476,Q165194,
22601,Plotly,is_preceded_by,Discrete_mathematics,-8.259804726,1,Q17146476,Q121416,
22600,Plotly,is_preceded_by,Computer-Aided_Design_(CAD),-8.578679085,1,Q17146476,Q184793,
22599,Plotly,is_preceded_by,Neural_Network_Architecture,-8.565192223,1,Q17146476,Q192776,
22598,Plotly,is_preceded_by,Database_management_system,-8.34703064,1,Q17146476,Q8513,
22597,Plotly,is_preceded_by,Computer_network,-8.803525925,1,Q17146476,Q1301371,
22596,Plotly,is_preceded_by,Markov_process,-8.936569214,1,Q17146476,Q176645,
22595,Plotly,is_preceded_by,Data_structure,-8.829640388,1,Q17146476,Q175263,
22594,Plotly,is_preceded_by,field_of_study,-9.295990944,1,Q17146476,Q2267705,
22593,Plotly,is_preceded_by,Randomized_algorithm,-8.400901794,1,Q17146476,Q583461,
22592,Plotly,is_preceded_by,specialty,-8.425540924,1,Q17146476,Q1047113,
22591,Plotly,is_preceded_by,Computer_software,-8.508915901,1,Q17146476,Q7397,
22590,Plotly,is_preceded_by,Operating_system,-3.104661942,2,Q17146476,Q9135,
22589,Plotly,is_preceded_by,Probability_Interpretations,-3.249947071,2,Q17146476,Q9492,
22588,Plotly,is_preceded_by,Supervised_Machine_Learning,-3.26535511,2,Q17146476,Q334384,
22587,Plotly,is_preceded_by,gpt,-1.614593506,3,Q17146476,Q116777014,
22586,Plotly,is_preceded_by,Application_software,-2.026293119,3,Q17146476,Q166142,
